DATE（日期）,TIME（时间）,CELLID（小区）,nTCH（可用信道数）,traff（总话务量）,rate（半速率话务量比例）,thtraff（半速率话务量）,callnum（呼叫数）,congsnum（拥塞数）,callcongs（拥塞率）
71017,213038,9263,67,72.333336,0.831797223,60.166668,160,91,0.56875
71017,213140,9263,67,75,0.84,63,131,56,0.427480916
71017,213244,9263,67,59.285713,0.848192768,50.285713,132,25,0.189393939
71017,213346,9263,67,70.5,0.865248227,61,295,236,0.8
71017,213448,9263,67,70.33333,0.872037937,61.333332,155,95,0.612903226
71017,213551,9263,67,63.142857,0.900452493,56.857143,89,16,0.179775281
71017,213653,9263,67,73.833336,0.880361142,65,155,94,0.606451613
71017,213755,9263,67,70.666664,0.86084907,60.833332,87,20,0.229885057
71017,213857,9263,67,69.5,0.892086331,62,290,197,0.679310345
71017,213958,9263,67,65,0.897435877,58.333332,73,27,0.369863014
71017,214100,9263,67,69.14285,0.900826521,62.285713,263,131,0.498098859
71017,214202,9263,67,75.833336,0.837362608,63.5,330,295,0.893939394
71017,214304,9263,67,75.66667,0.850220262,64.333336,272,201,0.738970588
71017,214407,9263,67,73.666664,0.839366528,61.833332,104,48,0.461538462
71017,214508,9263,67,73.833336,0.846501098,62.5,412,329,0.798543689
71017,214609,9263,67,86.33333,0.841698843,72.666664,210,165,0.785714286
71017,214711,9263,67,63.42857,0.790540556,50.142857,90,43,0.477777778
71017,214814,9263,67,75,0.833333333,62.5,125,51,0.408
71017,214915,9263,67,77.5,0.864516129,67,381,297,0.779527559
71017,215017,9263,67,76.666664,0.847826116,65,689,647,0.93904209
71018,181207,9263,71,62.833336,0.806366035,50.666668,75,15,0.2
71018,181207,9263,71,62.833336,0.806366035,50.666668,75,15,0.2
71018,181314,9263,71,42,0.823129286,34.57143,91,14,0.153846154
71018,181314,9263,71,42,0.823129286,34.57143,91,14,0.153846154
71018,181418,9263,71,56.166668,0.875370923,49.166668,104,28,0.269230769
71018,181418,9263,71,56.166668,0.875370923,49.166668,104,28,0.269230769
71018,181520,9263,71,41.285713,0.903114184,37.285713,52,11,0.211538462
71018,181520,9263,71,41.285713,0.903114184,37.285713,52,11,0.211538462
71018,181621,9263,71,48.333332,0.875862066,42.333332,118,39,0.330508475
71018,181621,9263,71,48.333332,0.875862066,42.333332,118,39,0.330508475
71018,181726,9263,71,49,0.853741469,41.833332,74,10,0.135135135
71018,181726,9263,71,49,0.853741469,41.833332,74,10,0.135135135
71018,181828,9263,71,44.166668,0.849056578,37.5,94,34,0.361702128
71018,181828,9263,71,44.166668,0.849056578,37.5,94,34,0.361702128
71018,181929,9263,71,56.166664,0.860534142,48.333332,99,20,0.202020202
71018,181929,9263,71,56.166664,0.860534142,48.333332,99,20,0.202020202
71018,182032,9263,71,42.857143,0.853333364,36.57143,84,29,0.345238095
71018,182032,9263,71,42.857143,0.853333364,36.57143,84,29,0.345238095
71018,182135,9263,71,46.333332,0.838129492,38.833332,89,26,0.292134831
71018,182135,9263,71,46.333332,0.838129492,38.833332,89,26,0.292134831
71018,182237,9263,71,52,0.823717923,42.833332,73,28,0.383561644
71018,182237,9263,71,52,0.823717923,42.833332,73,28,0.383561644
71018,182340,9263,71,52.14286,0.83561642,43.57143,52,10,0.192307692
71018,182340,9263,71,52.14286,0.83561642,43.57143,52,10,0.192307692
71018,182441,9263,71,56.833332,0.771260992,43.833332,120,44,0.366666667
71018,182441,9263,71,56.833332,0.771260992,43.833332,120,44,0.366666667
71018,182543,9263,71,68,0.811274529,55.166668,132,44,0.333333333
71018,182543,9263,71,68,0.811274529,55.166668,132,44,0.333333333
71018,182646,9263,71,64.66667,0.85309276,55.166668,65,19,0.292307692
71018,182646,9263,71,64.66667,0.85309276,55.166668,65,19,0.292307692
71018,182747,9263,71,59,0.847457627,50,66,15,0.227272727
71018,182747,9263,71,59,0.847457627,50,66,15,0.227272727
71018,182849,9263,71,67,0.888059701,59.5,101,25,0.247524752
71018,182849,9263,71,67,0.888059701,59.5,101,25,0.247524752
71018,182951,9263,71,53.57143,0.890666667,47.714287,123,37,0.300813008
71018,182951,9263,71,53.57143,0.890666667,47.714287,123,37,0.300813008
71018,183053,9263,71,59.166668,0.847887327,50.166668,103,28,0.27184466
71018,183053,9263,71,59.166668,0.847887327,50.166668,103,28,0.27184466
71018,183155,9263,71,59.5,0.901960807,53.666668,68,12,0.176470588
71018,183155,9263,71,59.5,0.901960807,53.666668,68,12,0.176470588
71018,183300,9263,71,57.857143,0.883950613,51.142857,97,33,0.340206186
71018,183300,9263,71,57.857143,0.883950613,51.142857,97,33,0.340206186
71018,183402,9263,71,58.833336,0.801699703,47.166668,109,47,0.431192661
71018,183402,9263,71,58.833336,0.801699703,47.166668,109,47,0.431192661
71018,183504,9263,71,55.166664,0.803625392,44.333332,121,41,0.338842975
71018,183504,9263,71,55.166664,0.803625392,44.333332,121,41,0.338842975
71018,183607,9263,71,52.333332,0.76433123,40,71,7,0.098591549
71018,183607,9263,71,52.333332,0.76433123,40,71,7,0.098591549
71018,183708,9263,71,49.166668,0.745762719,36.666668,69,24,0.347826087
71018,183708,9263,71,49.166668,0.745762719,36.666668,69,24,0.347826087
71018,183810,9263,71,47.142857,0.787878787,37.142857,66,17,0.257575758
71018,183810,9263,71,47.142857,0.787878787,37.142857,66,17,0.257575758
71018,183913,9263,71,53.166664,0.777429481,41.333332,91,31,0.340659341
71018,183913,9263,71,53.166664,0.777429481,41.333332,91,31,0.340659341
71018,184015,9263,71,43.333332,0.769230762,33.333332,99,34,0.343434343
71018,184015,9263,71,43.333332,0.769230762,33.333332,99,34,0.343434343
71018,184120,9263,71,43,0.867109605,37.285713,85,22,0.258823529
71018,184120,9263,71,43,0.867109605,37.285713,85,22,0.258823529
71018,184223,9263,71,43,0.782945767,33.666668,62,10,0.161290323
71018,184223,9263,71,43,0.782945767,33.666668,62,10,0.161290323
71018,184324,9263,71,41.833332,0.796812743,33.333332,73,29,0.397260274
71018,184324,9263,71,41.833332,0.796812743,33.333332,73,29,0.397260274
71018,184427,9263,71,44.666668,0.854477616,38.166668,74,18,0.243243243
71018,184427,9263,71,44.666668,0.854477616,38.166668,74,18,0.243243243
71018,184530,9263,71,45.571426,0.887147354,40.42857,66,17,0.257575758
71018,184530,9263,71,45.571426,0.887147354,40.42857,66,17,0.257575758
71018,184631,9263,71,49.166668,0.905084721,44.5,85,24,0.282352941
71018,184631,9263,71,49.166668,0.905084721,44.5,85,24,0.282352941
71018,184734,9263,71,50.166664,0.913621284,45.833332,90,28,0.311111111
71018,184734,9263,71,50.166664,0.913621284,45.833332,90,28,0.311111111
71018,184835,9263,71,56,0.883928571,49.5,77,20,0.25974026
71018,184835,9263,71,56,0.883928571,49.5,77,20,0.25974026
71018,184938,9263,71,53.5,0.897196262,48,93,27,0.290322581
71018,184938,9263,71,53.5,0.897196262,48,93,27,0.290322581
71018,185040,9263,71,62.142857,0.908045956,56.42857,140,77,0.55
71018,185040,9263,71,62.142857,0.908045956,56.42857,140,77,0.55
71018,185141,9263,71,70.166664,0.902612842,63.333332,91,21,0.230769231
71018,185141,9263,71,70.166664,0.902612842,63.333332,91,21,0.230769231
71018,185244,9263,71,64.666664,0.84278354,54.5,59,0,0
71018,185244,9263,71,64.666664,0.84278354,54.5,59,0,0
71018,185346,9263,71,57.333336,0.883720912,50.666668,56,8,0.142857143
71018,185346,9263,71,57.333336,0.883720912,50.666668,56,8,0.142857143
71018,185447,9263,71,56.5,0.849557522,48,89,29,0.325842697
71018,185447,9263,71,56.5,0.849557522,48,89,29,0.325842697
71018,185550,9263,71,66.42857,0.851612943,56.57143,80,16,0.2
71018,185550,9263,71,66.42857,0.851612943,56.57143,80,16,0.2
71018,185653,9263,71,66.333336,0.859296448,57,91,8,0.087912088
71018,185653,9263,71,66.333336,0.859296448,57,91,8,0.087912088
71018,185755,9263,71,70.666664,0.867924542,61.333332,118,76,0.644067797
71018,185755,9263,71,70.666664,0.867924542,61.333332,118,76,0.644067797
71018,185856,9263,71,62.666668,0.83776594,52.5,56,10,0.178571429
71018,185856,9263,71,62.666668,0.83776594,52.5,56,10,0.178571429
71018,185959,9263,71,67,0.878109433,58.833332,64,6,0.09375
71018,185959,9263,71,67,0.878109433,58.833332,64,6,0.09375
71018,190101,9263,71,47.571426,0.88888891,42.285713,56,11,0.196428571
71018,190101,9263,71,47.571426,0.88888891,42.285713,56,11,0.196428571
71018,190204,9263,71,57.166668,0.883381904,50.5,100,37,0.37
71018,190204,9263,71,57.166668,0.883381904,50.5,100,37,0.37
71018,190308,9263,71,59.714287,0.885167447,52.857143,90,17,0.188888889
71018,190308,9263,71,59.714287,0.885167447,52.857143,90,17,0.188888889
71018,190427,9263,71,52.285717,0.833333317,43.57143,62,14,0.225806452
71018,190427,9263,71,52.285717,0.833333317,43.57143,62,14,0.225806452
71018,190532,9263,71,49.142857,0.77616279,38.142857,76,20,0.263157895
71018,190532,9263,71,49.142857,0.77616279,38.142857,76,20,0.263157895
71018,190635,9263,71,55,0.787878764,43.333332,107,24,0.224299065
71018,190635,9263,71,55,0.787878764,43.333332,107,24,0.224299065
71018,190739,9263,71,69.5,0.784172662,54.5,93,29,0.311827957
71018,190739,9263,71,69.5,0.784172662,54.5,93,29,0.311827957
71018,190842,9263,71,49.857143,0.719197709,35.857143,101,27,0.267326733
71018,190842,9263,71,49.857143,0.719197709,35.857143,101,27,0.267326733
71018,190943,9263,71,60,0.7222222,43.333332,86,31,0.360465116
71018,190943,9263,71,60,0.7222222,43.333332,86,31,0.360465116
71018,191046,9263,71,47.166668,0.745583046,35.166668,84,12,0.142857143
71018,191046,9263,71,47.166668,0.745583046,35.166668,84,12,0.142857143
71018,191149,9263,71,62.833336,0.790450916,49.666668,98,17,0.173469388
71018,191149,9263,71,62.833336,0.790450916,49.666668,98,17,0.173469388
71018,191252,9263,71,46.857143,0.78353661,36.714287,78,16,0.205128205
71018,191252,9263,71,46.857143,0.78353661,36.714287,78,16,0.205128205
71018,191354,9263,71,62.5,0.826666688,51.666668,116,42,0.362068966
71018,191354,9263,71,62.5,0.826666688,51.666668,116,42,0.362068966
71018,191456,9263,71,60.5,0.78787881,47.666668,76,12,0.157894737
71018,191456,9263,71,60.5,0.78787881,47.666668,76,12,0.157894737
71018,191559,9263,71,58.833332,0.841359792,49.5,55,6,0.109090909
71018,191559,9263,71,58.833332,0.841359792,49.5,55,6,0.109090909
71018,191700,9263,71,46.142857,0.798761615,36.857143,59,15,0.254237288
71018,191700,9263,71,46.142857,0.798761615,36.857143,59,15,0.254237288
71018,191801,9263,71,54.5,0.813455633,44.333332,71,13,0.183098592
71018,191801,9263,71,54.5,0.813455633,44.333332,71,13,0.183098592
71018,191903,9263,71,62.333332,0.823529408,51.333332,140,86,0.614285714
71018,191903,9263,71,62.333332,0.823529408,51.333332,140,86,0.614285714
71018,192006,9263,71,63,0.83068781,52.333332,202,140,0.693069307
71018,192006,9263,71,63,0.83068781,52.333332,202,140,0.693069307
71018,192107,9263,71,66.333336,0.816582902,54.166668,84,24,0.285714286
71018,192107,9263,71,66.333336,0.816582902,54.166668,84,24,0.285714286
71018,192209,9263,71,72,0.865740722,62.333332,107,29,0.271028037
71018,192209,9263,71,72,0.865740722,62.333332,107,29,0.271028037
71018,192312,9263,71,61,0.859484754,52.42857,169,92,0.544378698
71018,192312,9263,71,61,0.859484754,52.42857,169,92,0.544378698
71018,192413,9263,71,70.66667,0.893867901,63.166668,364,173,0.475274725
71018,192413,9263,71,70.66667,0.893867901,63.166668,364,173,0.475274725
71018,192515,9263,71,79,0.867088608,68.5,453,501,1.105960265
71018,192515,9263,71,79,0.867088608,68.5,453,501,1.105960265
71018,192618,9263,71,79.5,0.878406742,69.833336,214,126,0.588785047
71018,192618,9263,71,79.5,0.878406742,69.833336,214,126,0.588785047
71018,192719,9263,71,70.83333,0.837647079,59.333332,293,223,0.76109215
71018,192719,9263,71,70.83333,0.837647079,59.333332,293,223,0.76109215
71018,192821,9263,71,60.857143,0.840375583,51.142857,109,23,0.211009174
71018,192821,9263,71,60.857143,0.840375583,51.142857,109,23,0.211009174
71018,192923,9263,71,64.833336,0.874035974,56.666668,62,12,0.193548387
71018,192923,9263,71,64.833336,0.874035974,56.666668,62,12,0.193548387
71018,193025,9263,71,56.166668,0.87240354,49,98,19,0.193877551
71018,193025,9263,71,56.166668,0.87240354,49,98,19,0.193877551
71018,193127,9263,71,59.666668,0.82960892,49.5,109,34,0.311926606
71018,193127,9263,71,59.666668,0.82960892,49.5,109,34,0.311926606
71018,193230,9263,71,52.857143,0.794594592,42,81,16,0.197530864
71018,193230,9263,71,52.857143,0.794594592,42,81,16,0.197530864
71018,193332,9263,71,51.166668,0.745928345,38.166668,81,19,0.234567901
71018,193332,9263,71,51.166668,0.745928345,38.166668,81,19,0.234567901
71018,193434,9263,71,49.666668,0.775167764,38.5,90,21,0.233333333
71018,193434,9263,71,49.666668,0.775167764,38.5,90,21,0.233333333
71018,193537,9263,71,45.5,0.827838857,37.666668,70,16,0.228571429
71018,193537,9263,71,45.5,0.827838857,37.666668,70,16,0.228571429
71018,193639,9263,71,52.333332,0.875796175,45.833332,85,29,0.341176471
71018,193639,9263,71,52.333332,0.875796175,45.833332,85,29,0.341176471
71018,193741,9263,71,39.42857,0.862318872,34,82,26,0.317073171
71018,193741,9263,71,39.42857,0.862318872,34,82,26,0.317073171
71018,193843,9263,71,49,0.802721061,39.333332,84,27,0.321428571
71018,193843,9263,71,49,0.802721061,39.333332,84,27,0.321428571
71018,193945,9263,71,47.833336,0.818815313,39.166668,72,14,0.194444444
71018,193945,9263,71,47.833336,0.818815313,39.166668,72,14,0.194444444
71018,194048,9263,71,56,0.806547643,45.166668,73,26,0.356164384
71018,194048,9263,71,56,0.806547643,45.166668,73,26,0.356164384
71018,194151,9263,71,38.428574,0.817843826,31.428572,61,17,0.278688525
71018,194151,9263,71,38.428574,0.817843826,31.428572,61,17,0.278688525
71018,194253,9263,71,42.166664,0.790513852,33.333332,65,7,0.107692308
71018,194253,9263,71,42.166664,0.790513852,33.333332,65,7,0.107692308
71018,194355,9263,71,36.833332,0.814479667,30,60,16,0.266666667
71018,194355,9263,71,36.833332,0.814479667,30,60,16,0.266666667
71018,194458,9263,71,43,0.922480651,39.666668,65,18,0.276923077
71018,194458,9263,71,43,0.922480651,39.666668,65,18,0.276923077
71018,194600,9263,71,34,0.890756324,30.285715,78,25,0.320512821
71018,194600,9263,71,34,0.890756324,30.285715,78,25,0.320512821
71018,194702,9263,71,44,0.886363636,39,85,29,0.341176471
71018,194702,9263,71,44,0.886363636,39,85,29,0.341176471
71018,194805,9263,71,42.666668,0.878906223,37.5,81,27,0.333333333
71018,194805,9263,71,42.666668,0.878906223,37.5,81,27,0.333333333
71018,194907,9263,71,43.833332,0.851711022,37.333332,65,16,0.246153846
71018,194907,9263,71,43.833332,0.851711022,37.333332,65,16,0.246153846
71018,195009,9263,71,43,0.918604651,39.5,85,31,0.364705882
71018,195009,9263,71,43,0.918604651,39.5,85,31,0.364705882
71018,195112,9263,71,34.57143,0.896694178,31,77,29,0.376623377
71018,195112,9263,71,34.57143,0.896694178,31,77,29,0.376623377
71018,195215,9263,71,38,0.925438632,35.166668,71,16,0.225352113
71018,195215,9263,71,38,0.925438632,35.166668,71,16,0.225352113
71018,195316,9263,71,43.666668,0.870228981,38,63,19,0.301587302
71018,195316,9263,71,43.666668,0.870228981,38,63,19,0.301587302
71018,195420,9263,71,51.666668,0.909677396,47,53,7,0.132075472
71018,195420,9263,71,51.666668,0.909677396,47,53,7,0.132075472
71018,195520,9263,71,39.285713,0.843636388,33.142857,84,23,0.273809524
71018,195520,9263,71,39.285713,0.843636388,33.142857,84,23,0.273809524
71018,195623,9263,71,46.5,0.835125419,38.833332,48,10,0.208333333
71018,195623,9263,71,46.5,0.835125419,38.833332,48,10,0.208333333
71018,195726,9263,71,41.5,0.899598361,37.333332,70,19,0.271428571
71018,195726,9263,71,41.5,0.899598361,37.333332,70,19,0.271428571
71018,195826,9263,71,47.333336,0.84859153,40.166668,75,29,0.386666667
71018,195826,9263,71,47.333336,0.84859153,40.166668,75,29,0.386666667
71018,195928,9263,71,58.5,0.883190906,51.666668,48,9,0.1875
71018,195928,9263,71,58.5,0.883190906,51.666668,48,9,0.1875
71018,200031,9263,71,36,0.900793611,32.42857,60,12,0.2
71018,200031,9263,71,36,0.900793611,32.42857,60,12,0.2
71018,200134,9263,71,44.333332,0.857142883,38,71,25,0.352112676
71018,200134,9263,71,44.333332,0.857142883,38,71,25,0.352112676
71018,200240,9263,71,49.57143,0.887608044,44,101,45,0.445544554
71018,200240,9263,71,49.57143,0.887608044,44,101,45,0.445544554
71018,200433,9263,71,43.636364,0.837500026,36.545456,106,32,0.301886792
71018,200433,9263,71,43.636364,0.837500026,36.545456,106,32,0.301886792
71018,200538,9263,71,38.666668,0.86637928,33.5,47,13,0.276595745
71018,200538,9263,71,38.666668,0.86637928,33.5,47,13,0.276595745
71018,200642,9263,71,33.57143,0.953191449,32,55,15,0.272727273
71018,200642,9263,71,33.57143,0.953191449,32,55,15,0.272727273
71018,200744,9263,71,42.5,0.960784282,40.833332,57,22,0.385964912
71018,200744,9263,71,42.5,0.960784282,40.833332,57,22,0.385964912
71018,200846,9263,71,38.666664,0.926724167,35.833332,67,18,0.268656716
71018,200846,9263,71,38.666664,0.926724167,35.833332,67,18,0.268656716
71018,200949,9263,71,44.833332,0.988847583,44.333332,58,5,0.086206897
71018,200949,9263,71,44.833332,0.988847583,44.333332,58,5,0.086206897
71018,201052,9263,71,30.571428,0.953271041,29.142857,44,11,0.25
71018,201052,9263,71,30.571428,0.953271041,29.142857,44,11,0.25
71018,201154,9263,71,37.666668,0.907079649,34.166668,71,24,0.338028169
71018,201154,9263,71,37.666668,0.907079649,34.166668,71,24,0.338028169
71018,201255,9263,71,41,0.882113854,36.166668,45,10,0.222222222
71018,201255,9263,71,41,0.882113854,36.166668,45,10,0.222222222
71018,201357,9263,71,41.166664,0.858299618,35.333332,74,29,0.391891892
71018,201357,9263,71,41.166664,0.858299618,35.333332,74,29,0.391891892
71018,201459,9263,71,45.666668,0.864963478,39.5,91,25,0.274725275
71018,201459,9263,71,45.666668,0.864963478,39.5,91,25,0.274725275
71018,201601,9263,71,31,0.815668226,25.285715,76,24,0.315789474
71018,201601,9263,71,31,0.815668226,25.285715,76,24,0.315789474
71018,201702,9263,71,49.166664,0.850847477,41.833332,109,40,0.366972477
71018,201702,9263,71,49.166664,0.850847477,41.833332,109,40,0.366972477
71018,201803,9263,71,61.833332,0.805929915,49.833332,89,24,0.269662921
71018,201803,9263,71,61.833332,0.805929915,49.833332,89,24,0.269662921
71018,201905,9263,71,65.5,0.847328244,55.5,112,40,0.357142857
71018,201905,9263,71,65.5,0.847328244,55.5,112,40,0.357142857
71018,202007,9263,71,69.833336,0.840095452,58.666668,88,20,0.227272727
71018,202007,9263,71,69.833336,0.840095452,58.666668,88,20,0.227272727
71018,202108,9263,71,62.5,0.856,53.5,66,6,0.090909091
71018,202108,9263,71,62.5,0.856,53.5,66,6,0.090909091
71018,202208,9263,71,61.333332,0.847826105,52,109,49,0.449541284
71018,202208,9263,71,61.333332,0.847826105,52,109,49,0.449541284
71018,202310,9263,71,59.166664,0.850704241,50.333332,78,18,0.230769231
71018,202310,9263,71,59.166664,0.850704241,50.333332,78,18,0.230769231
71018,202412,9263,71,46,0.829192543,38.142857,63,7,0.111111111
71018,202412,9263,71,46,0.829192543,38.142857,63,7,0.111111111
71018,202514,9263,71,56.333332,0.825443807,46.5,78,17,0.217948718
71018,202514,9263,71,56.333332,0.825443807,46.5,78,17,0.217948718
71018,202617,9263,71,51.833336,0.861736316,44.666668,60,12,0.2
71018,202617,9263,71,51.833336,0.861736316,44.666668,60,12,0.2
71018,202718,9263,71,46.5,0.853046624,39.666668,67,7,0.104477612
71018,202718,9263,71,46.5,0.853046624,39.666668,67,7,0.104477612
71018,202819,9263,71,50.333332,0.870860924,43.833332,90,32,0.355555556
71018,202819,9263,71,50.333332,0.870860924,43.833332,90,32,0.355555556
71018,202921,9263,71,43.142857,0.817880768,35.285713,87,21,0.24137931
71018,202921,9263,71,43.142857,0.817880768,35.285713,87,21,0.24137931
71018,203023,9263,71,46.166664,0.75451265,34.833332,61,15,0.245901639
71018,203023,9263,71,46.166664,0.75451265,34.833332,61,15,0.245901639
